item_id,order_id,product_id,quantity,unit_price,discount_percent
1641,620,484,5,2332.72,0.3
1642,414,437,4,47.39,46.5
1643,652,464,1,54.6,14.7
1644,398,275,5,388.94,12.7
1645,843,341,1,1829.65,32.4
1646,1096,285,5,1868.04,12.8
1647,1185,488,4,1492.96,52.1
1648,1180,345,2,2475.13,33.3
1649,225,14,4,750.57,54.9
1650,951,504,4,751.39,30.6
1651,30,229,4,1434.73,40.6
1652,690,47,6,355.19,59.0
1653,3,151,5,1628.43,48.5
1654,91,144,1,833.65,16.8
1655,36,233,3,245.44,44.6
1656,942,372,5,1526.11,57.3
1657,233,436,1,1845.85,59.6
1658,1071,133,-3,2098.55,19.2
1659,1065,284,6,269.52,25.2
1660,502,440,2,82.66,38.6
1661,1124,170,5,1150.82,50.3
1662,600,455,2,485.21,0.1
1663,826,89,5,931.97,58.9
1664,1085,513,1,378.21,46.7
1665,782,425,3,1559.03,35.6
1666,48,472,2,1813.71,13.2
1667,971,28,5,2451.84,53.0
1668,467,439,5,794.31,16.4
1669,1111,288,4,2025.75,59.1
1670,1190,456,3,1054.69,18.8
1671,415,41,1,2108.27,44.9
1672,948,329,3,1237.81,3.5
1673,1190,400,5,423.28,49.6
1674,431,421,5,517.38,1.4
1675,319,82,6,381.59,35.6
1676,223,29,6,1581.93,20.0
1677,181,397,5,2119.1,47.0
1678,202,28,2,1623.9,29.3
1679,823,122,5,122.45,35.2
1680,450,148,2,972.12,36.4
1681,474,448,6,1655.08,36.4
1682,931,46,2,1054.7,19.7
1683,1047,231,5,2491.38,11.5
1684,726,453,1,594.13,6.1
1685,350,224,6,254.87,19.8
1686,88,34,3,896.9,38.6
1687,1075,228,5,1293.86,42.7
1688,574,215,3,266.15,4.6
1689,131,105,4,1882.59,56.2
1690,661,455,2,289.01,37.7
1691,806,39,5,1459.03,26.3
1692,923,146,5,584.14,58.4
1693,547,422,5,2440.94,34.5
1694,601,434,2,1815.44,25.6
1695,611,138,1,1534.82,28.8
1696,1022,364,2,1457.82,29.9
1697,928,151,2,1658.05,14.0
1698,1043,214,5,1778.12,8.2
1699,182,312,3,1608.12,59.8
1700,465,382,3,177.09,20.8
1701,521,399,5,64.8,28.0
1702,425,261,4,975.0,43.6
1703,708,291,5,1627.5,55.3
1704,998,66,5,1107.67,20.2
1705,331,97,1,1014.2,33.1
1706,588,308,1,2095.25,40.1
1707,792,262,1,2044.16,12.2
1708,998,129,-1,1342.36,17.3
1709,495,435,1,2404.55,38.1
1710,61,192,6,295.85,53.4
1711,852,387,4,2474.92,24.8
1713,66,226,2,675.32,35.3
1714,82,434,2,1386.55,53.5
1715,1000,464,-2,1537.6,19.6
1716,624,301,4,72.12,9.9
1717,503,312,3,2129.41,54.5
1718,890,386,2,2034.82,6.6
1719,786,69,2,1421.19,46.9
1720,731,343,6,893.26,45.5
1721,375,270,4,2030.67,17.9
1722,93,184,5,1858.66,20.1
1723,131,278,2,1949.82,55.5
1724,524,185,4,1335.95,32.2
1726,775,494,6,734.56,49.8
1727,305,469,1,1317.33,28.0
1728,649,9,2,727.34,35.0
1729,585,436,4,241.42,11.7
1730,1083,103,5,1809.1,32.2
1731,499,333,2,234.79,3.9
1732,469,107,5,2363.49,0.9
1733,1124,416,4,1579.0,19.2
1734,617,417,4,1607.58,39.1
1735,5,203,4,614.76,48.5
1736,148,201,3,35.53,2.0
1737,379,443,2,2186.33,58.6
1738,687,142,1,424.66,44.5
1739,197,492,-2,96.49,18.9
1740,525,20,5,243.14,51.6
1741,870,145,2,326.17,51.2
1742,570,134,3,464.55,10.6
1743,763,48,-3,2126.59,6.8
1744,426,104,3,485.15,38.5
1745,745,120,4,1992.53,9.5
1746,521,342,4,319.97,18.3
1747,1026,439,3,1983.66,10.4
1748,1196,179,4,1864.83,43.8
1749,1195,465,2,1593.46,28.4
1750,497,370,5,447.48,28.3
1751,476,182,1,2493.21,58.9
1752,828,68,3,672.44,45.8
1753,799,63,3,1550.87,25.0
1754,615,379,4,551.84,24.3
1755,1192,453,2,1944.75,56.9
1756,807,347,3,524.9,34.8
1757,836,348,6,1871.1,9.2
1758,415,398,6,1237.17,35.5
1759,610,469,4,2159.21,41.9
1760,857,230,6,813.33,12.8
1761,587,440,3,619.65,34.7
1762,846,151,4,743.61,28.2
1763,485,80,5,1041.12,21.3
1764,460,404,5,2242.86,30.9
1765,403,510,-1,2016.98,28.4
1766,778,5,6,2357.75,16.4
1767,868,20,5,1392.05,8.4
1768,564,126,1,2447.72,23.9
1769,403,453,3,995.17,19.4
1770,570,169,6,974.56,42.2
1771,706,196,2,1496.63,27.6
1772,1199,308,5,33.31,23.7
1773,1173,113,6,457.9,24.8
1774,785,420,5,1131.49,40.3
1775,844,337,5,555.58,6.7
1776,215,29,1,288.4,46.6
1777,506,35,3,1904.74,4.9
1778,464,430,3,2083.91,39.4
1779,421,103,3,707.21,49.5
1780,1118,64,3,2387.76,51.9
1781,1011,258,1,2272.23,5.5
1782,821,86,3,1930.29,2.9
1783,639,40,2,380.55,33.7
1784,855,34,1,1871.23,4.3
1785,82,206,2,648.25,53.7
1786,675,62,3,527.78,11.8
1787,872,99,4,1216.73,56.4
1788,205,82,5,813.19,28.8
1789,177,139,1,1957.81,5.9
1790,634,311,1,2266.0,40.1
1791,9,91,5,726.87,7.2
1792,1093,140,6,2272.05,56.0
1793,154,447,5,1193.71,30.6
1794,1006,74,4,600.91,47.3
1795,164,114,6,1645.77,22.7
1796,1183,156,2,301.83,17.0
1797,99,344,2,548.4,3.1
1798,888,417,2,1371.93,48.8
1799,691,509,3,1850.29,53.6
1800,5,67,3,2335.92,28.0
1801,1112,368,5,1067.67,36.3
1802,1038,60,5,81.41,6.4
1803,698,412,3,524.48,21.8
1804,1034,189,2,1123.4,43.5
1805,934,371,4,1015.71,1.6
1806,784,85,-1,738.68,59.9
1807,563,432,-2,2153.56,15.6
1808,1049,4,1,2421.19,58.8
1809,844,279,5,2470.75,48.3
1810,206,484,5,1022.07,11.5
1811,228,235,6,361.35,8.9
1812,359,483,-2,820.22,9.3
1813,395,305,5,84.71,16.4
1814,80,119,5,574.29,53.4
1815,209,31,2,2065.98,56.7
1816,644,169,4,1916.53,31.8
1817,269,448,1,726.72,38.4
1818,737,476,5,1312.86,1.8
1819,1107,105,-2,1557.04,54.6
1820,675,130,1,1967.68,30.6
1821,196,420,3,2000.67,17.3
1822,264,229,2,61.32,13.3
1823,706,26,5,1685.85,13.6
1824,1144,100,1,558.69,39.6
1825,911,413,2,1492.67,0.8
1826,680,382,3,1482.93,18.4
1827,43,1,3,2086.12,36.2
1828,881,368,1,2235.19,31.2
1829,1113,50,4,974.33,25.2
1830,493,45,3,212.07,19.1
1831,910,71,2,750.61,53.9
1832,120,288,2,490.16,43.4
1833,330,309,4,1152.28,50.2
1834,370,189,1,604.77,8.5
1835,514,33,3,688.4,27.3
1836,259,253,6,2356.03,23.9
1837,222,289,3,2115.38,35.1
1838,59,388,4,42.29,16.7
1839,756,219,2,557.95,8.7
1840,693,228,3,2121.57,19.3
1841,1102,232,2,119.99,1.2
1842,287,93,4,1109.34,6.0
1843,606,135,5,70.97,5.2
1844,951,368,2,1712.82,35.4
1845,832,6,2,993.56,59.2
1846,727,237,2,1467.99,30.0
1847,619,47,-1,1047.88,40.3
1848,100,217,2,937.31,13.5
1849,998,23,-3,463.6,34.9
1850,700,349,4,944.55,43.1
1851,576,378,1,887.97,36.0
1852,6,147,5,571.13,17.1
1853,705,240,2,211.7,23.1
1854,960,292,5,832.09,17.4
1855,590,122,-3,1539.27,56.7
1856,723,107,5,2300.39,40.2
1857,1022,349,4,150.74,10.6
1858,965,28,4,1960.47,9.6
1859,178,57,6,1019.91,4.5
1860,123,117,2,980.03,37.6
1861,905,438,6,515.22,14.8
1862,310,365,4,1466.51,4.3
1863,283,292,6,1619.57,22.1
1864,452,156,1,1517.65,11.6
1865,83,345,6,1933.41,14.7
1866,1102,250,6,1759.08,4.4
1867,294,515,3,2129.38,22.8
1868,428,265,4,262.69,39.5
1869,414,74,4,2206.55,20.4
1870,431,101,2,1948.46,40.0
1871,63,439,3,985.33,11.0
1872,912,378,2,163.72,8.7
1873,375,226,3,2405.78,54.6
1874,1002,322,3,2326.23,23.2
1875,962,301,3,1473.76,9.6
1876,571,377,5,2077.0,1.3
1877,834,133,-2,2426.88,25.1
1878,785,147,3,2046.97,3.3
1879,864,505,4,452.41,56.7
1880,655,221,5,647.21,52.6
1881,284,448,5,2172.35,39.4
1882,9,506,2,1156.37,59.0
1883,13,475,3,2145.63,8.2
1884,239,54,3,1150.09,12.2
1885,1085,148,3,1936.56,11.6
1886,320,277,5,795.06,43.1
1887,809,405,6,496.84,37.8
1888,288,5,5,286.5,59.3
1889,311,300,1,1260.93,16.1
1890,795,218,5,1060.03,27.1
1891,1181,416,5,1249.42,44.4
1892,176,260,-2,1518.44,17.2
1893,891,380,5,2293.48,16.8
1894,107,379,2,1910.18,5.6
1895,1155,1,3,198.23,53.9
1896,598,62,4,1354.53,2.9
1897,1073,37,5,718.17,38.3
1898,126,357,3,1017.14,53.6
1899,697,196,2,1308.49,39.3
1900,563,470,2,802.7,30.3
1901,404,326,-2,956.68,26.8
1902,998,37,4,232.57,55.6
1903,77,106,4,1014.97,36.4
1904,1145,106,2,1092.65,6.4
1905,1057,433,4,286.49,34.1
1906,963,207,4,1661.67,9.6
1907,135,29,1,835.43,58.7
1908,425,69,3,1472.22,25.3
1909,901,374,5,2379.88,59.2
1910,1185,164,5,972.8,39.6
1911,194,45,6,171.01,19.8
1912,549,214,4,15.73,52.5
1914,981,228,4,641.34,4.2
1915,760,328,6,318.83,31.1
1916,615,479,-3,2046.37,56.5
1917,16,129,5,2215.57,50.5
1918,936,171,2,2375.58,47.6
1919,961,119,6,306.57,45.6
1920,600,493,2,1632.92,55.3
1922,571,501,3,545.43,40.7
1923,107,458,6,2463.71,5.6
1924,875,487,6,275.3,21.9
1925,890,467,4,1019.77,2.4
1926,774,273,2,45.11,36.9
1927,751,389,3,1706.97,21.9
1928,940,91,6,1450.74,45.6
1929,500,371,-1,1734.73,28.7
1930,499,118,1,211.13,56.7
1931,77,407,1,1773.55,54.6
1933,536,209,3,555.54,17.3
1934,1025,92,3,1502.31,6.5
1935,1169,259,5,964.09,58.2
1936,1035,291,6,1698.55,14.4
1937,320,507,2,1733.22,49.0
1938,835,146,2,779.39,32.3
1939,541,511,5,1676.18,17.4
1940,81,145,6,56.87,23.5
1941,102,18,6,802.48,35.4
1942,1146,147,3,1241.29,6.9
1943,416,203,6,2470.94,19.2
1944,862,206,2,2030.5,5.4
1945,120,241,1,169.59,26.6
1946,234,46,3,437.86,38.6
1947,473,185,3,1564.36,3.0
1948,472,455,3,1045.81,5.3
1949,856,26,5,1282.05,48.6
1950,288,69,6,875.23,59.0
1951,1172,263,4,1923.91,50.8
1952,712,91,2,95.66,20.9
1953,1124,251,6,25.88,36.8
1954,1019,516,5,729.09,8.4
1955,1143,144,1,1669.83,36.4
1956,972,30,6,1894.88,6.2
1957,995,508,6,1199.4,52.2
1958,257,222,5,1025.87,14.2
1959,1116,26,6,224.02,39.3
1960,331,163,4,464.27,25.9
1961,910,200,6,1121.63,23.8
1962,810,1,3,1162.18,34.8
1963,496,139,5,812.03,37.3
1964,984,508,4,953.55,1.5
1965,385,26,3,796.13,55.5
1966,596,397,4,827.51,33.1
1967,386,361,2,2169.17,21.1
1968,191,117,4,2104.58,18.5
1969,878,45,6,15.89,36.2
1970,537,458,6,1405.14,53.3
1971,716,18,1,1935.98,35.4
1972,37,349,6,1585.88,3.8
1973,1039,282,6,431.43,45.3
1974,48,153,6,2488.68,9.7
1975,388,17,2,964.18,53.2
1976,28,21,4,2351.35,48.7
1977,354,143,6,652.61,48.3
1978,925,296,4,2485.39,41.8
1979,669,284,6,766.16,56.8
1980,753,508,6,643.0,43.2
1981,1112,312,2,636.61,22.4
1982,521,440,1,2241.33,58.5
1983,858,275,5,1269.16,47.2
1984,1151,362,2,1639.01,56.7
1985,328,402,4,2075.53,31.1
1986,493,485,6,915.47,28.3
1987,1041,419,3,1929.78,36.6
1988,448,250,6,2178.81,43.7
1989,691,313,1,801.22,3.6
1990,66,475,5,417.14,49.4
1991,105,201,3,1420.03,41.8
1992,916,146,6,2112.12,35.4
1993,553,5,3,608.01,55.5
1994,130,360,3,279.3,2.3
1995,272,24,-2,1646.54,57.6
1996,193,67,3,352.48,27.8
1997,543,239,6,2061.79,45.0
1998,678,103,6,283.63,14.3
1999,723,171,3,1005.76,11.1
2000,944,390,2,2265.75,48.4
2001,705,508,1,562.49,11.5
2002,717,266,3,1581.64,25.9
2003,84,238,6,813.83,4.7
2004,624,226,3,1723.15,41.9
2005,856,111,2,1042.25,12.0
2006,906,144,1,2115.41,40.1
2007,975,171,4,1903.82,15.4
2008,208,122,-2,1280.35,47.0
2009,906,61,1,1062.62,14.0
2010,884,345,2,2374.8,26.1
2011,1012,338,3,1804.15,49.3
2012,1106,429,2,1104.58,40.6
2013,205,235,2,2070.32,31.9
2014,1139,353,1,2126.27,5.4
2015,598,249,1,1004.84,22.0
2016,297,253,6,642.1,28.3
2017,760,66,4,279.95,19.9
2018,50,88,6,1305.74,42.4
2019,613,87,5,2217.06,41.1
2020,322,122,5,1697.12,6.4
2021,33,479,6,1514.37,23.4
2022,696,166,4,1275.54,50.5
2023,290,516,1,1225.48,49.2
2024,319,407,5,1420.16,4.5
2025,660,496,6,289.2,1.6
2026,281,2,6,1107.97,17.5
2027,166,281,2,797.9,0.6
2029,71,355,6,2201.84,10.2
2030,648,49,4,598.16,46.7
2032,713,150,1,604.03,25.4
2033,1035,136,1,1118.79,4.3
2034,643,62,2,255.87,18.6
2036,65,79,6,2204.3,40.3
2037,1072,426,6,2103.53,14.3
2038,1158,491,6,2475.94,44.3
2039,26,314,5,1621.8,25.7
2040,378,83,1,646.16,43.0
2041,104,445,1,607.4,33.6
2042,57,329,6,264.98,13.0
2043,14,83,1,1557.43,47.9
2044,623,484,3,358.71,23.7
2045,694,465,1,1072.33,4.7
2046,900,514,6,1253.69,45.0
2047,872,138,3,1856.75,45.9
2048,782,26,4,933.78,29.7
2049,940,490,5,1869.86,49.4
2050,96,296,2,1669.71,57.7
2051,619,181,4,1238.13,12.3
2053,611,191,6,742.33,13.6
2054,813,426,6,658.52,1.6
2055,513,397,4,1484.92,54.1
2056,45,237,5,12.46,16.7
2057,451,234,5,1006.9,13.6
2058,162,149,5,1949.76,42.4
2059,233,60,2,961.34,35.9
2060,574,149,3,1449.63,4.9
2061,926,492,5,314.57,11.6
2062,180,411,4,1631.75,50.9
2063,984,259,4,2082.41,28.6
2064,584,59,4,792.73,55.8
2065,277,420,1,1977.37,59.3
2066,729,105,1,2487.28,53.5
2067,20,321,4,1018.92,14.6
2068,836,473,1,2452.77,22.0
2069,722,425,2,262.87,35.8
2070,841,91,5,1437.03,53.5
2071,1077,55,6,982.95,58.7
2072,342,14,1,1251.48,25.6
2073,1012,118,6,975.6,48.1
2074,399,248,1,196.82,36.8
2075,1080,47,5,779.63,36.1
2076,116,366,6,1875.59,22.3
2077,682,241,3,1701.81,55.0
2078,1123,286,1,2497.98,13.1
2079,316,351,3,269.07,48.5
2080,143,331,6,1396.34,52.7
2081,521,109,4,2048.16,59.5
2082,385,405,1,587.01,35.9
2083,734,258,2,799.26,5.6
2084,798,9,1,2237.42,48.1
2085,820,48,6,1628.28,25.7
2086,627,139,5,1575.95,54.9
2087,66,181,6,1758.03,27.7
2088,386,66,1,171.02,12.4
2089,964,490,4,1732.56,7.3
2090,464,185,1,767.55,39.0
2091,350,236,3,2027.84,3.7
2092,504,316,2,2254.96,5.6
2093,1115,173,3,744.84,58.3
2094,555,287,6,615.4,50.2
2096,242,67,5,2449.79,25.0
2098,1105,479,1,102.13,18.7
2099,275,58,3,1273.88,49.5
2100,790,73,6,72.77,12.0
2101,786,180,3,92.91,57.4
2102,496,434,6,1501.87,46.5
2103,1168,96,2,1423.86,5.6
2104,134,197,5,1524.03,1.0
2105,473,153,3,738.67,22.7
2106,364,196,2,507.92,18.0
2107,1060,264,2,525.67,22.3
2108,1079,39,5,1271.79,46.6
2109,742,181,2,962.38,37.2
2110,274,210,-2,853.36,50.0
2111,1183,383,2,1523.9,52.7
2112,983,438,1,2017.64,36.3
2113,865,99,2,2099.57,28.2
2114,673,207,4,16.3,45.7
2115,697,467,5,534.61,16.5
2116,584,387,5,1293.28,26.0
2117,922,468,5,45.92,42.0
2118,938,53,-2,217.08,15.7
2119,902,267,-1,1991.31,57.1
2120,918,368,4,1049.98,43.7
2121,1,518,1,1058.83,1.2
2122,197,186,6,515.0,41.7
2123,754,336,6,51.52,58.6
2124,570,419,1,1024.28,42.4
2125,470,271,3,2253.6,47.7
2126,891,172,6,2249.27,48.1
2127,255,339,1,143.96,51.7
2128,493,439,6,1862.7,45.3
2129,617,256,1,1295.67,17.3
2130,501,54,4,1679.58,11.8
2131,1049,87,1,59.23,4.8
2132,290,342,5,214.73,48.4
2134,1003,487,5,126.69,13.0
2135,671,433,1,543.0,18.2
2136,577,387,5,1869.29,43.1
2137,477,155,1,494.46,22.2
2138,864,49,6,1123.99,13.2
2139,255,366,3,1155.16,53.2
2140,355,402,2,1114.02,18.8
2141,85,501,5,2035.22,15.9
2142,1016,294,3,1626.91,56.5
2143,1029,195,2,1118.08,27.6
2144,520,246,1,1193.11,27.9
2145,1142,154,1,61.21,52.0
2146,863,456,1,880.08,17.9
2147,156,213,4,153.19,35.3
2148,67,285,1,1847.49,47.8
2149,764,248,6,1863.44,43.3
2150,704,433,3,916.82,20.5
2151,370,422,6,1077.44,1.9
2152,28,30,1,2139.39,34.2
2153,162,316,6,1464.36,45.2
2154,741,514,1,1421.4,44.1
2155,644,326,1,1258.44,44.9
2156,918,79,3,783.34,18.4
2157,919,419,1,1280.25,40.1
2158,575,410,6,1679.68,51.5
2159,786,17,2,1852.23,42.7
2160,756,18,5,1319.25,37.1
2161,566,238,6,14.0,10.8
2162,381,324,3,699.21,28.9
2163,496,160,4,172.38,3.3
2164,138,386,1,85.42,29.1
2165,924,93,2,637.06,44.0
2166,1025,310,3,2069.9,0.2
2167,671,171,3,2291.23,13.6
2168,1034,85,2,1345.49,44.9
2169,833,98,4,513.45,58.2
2170,751,145,6,891.58,22.4
2171,548,81,4,876.41,57.1
2172,1080,122,3,1224.95,36.1
2173,704,311,5,1766.18,40.6
2174,156,339,5,905.71,31.1
2175,227,183,3,541.75,12.3
2176,199,94,3,1371.59,43.0
2177,85,67,2,2048.71,52.0
2178,388,178,6,782.83,9.4
2179,758,54,6,2101.84,44.1
2180,209,484,5,2261.98,17.7
2181,179,256,4,214.2,53.0
2182,730,329,1,562.53,11.4
2183,630,91,4,1680.94,6.0
2184,98,311,6,1660.79,18.8
2185,936,313,6,817.21,53.2
2186,246,101,6,357.69,56.3
2187,547,85,1,2337.66,55.0
2188,211,392,1,2455.59,22.8
2189,192,136,6,404.29,15.0
2190,253,516,2,2313.01,9.1
2191,172,412,4,430.4,46.9
2192,1165,199,2,1580.41,29.8
2193,177,236,1,352.19,48.0
2194,721,467,2,127.65,12.1
2195,299,274,6,1399.35,36.9
2196,264,126,2,366.15,21.0
2197,605,340,6,1693.84,30.7
2198,48,410,2,44.76,22.8
2199,590,187,2,659.06,25.1
2200,735,409,4,1733.01,36.4
2201,699,515,-1,2430.27,35.1
2202,677,37,6,238.95,23.3
2203,726,504,2,1329.45,55.6
2204,907,244,4,189.8,23.4
2205,108,142,2,2109.15,1.4
2206,181,392,6,27.76,16.8
2207,568,82,4,1885.4,36.9
2208,439,263,2,2142.81,31.3
2209,661,297,5,773.56,35.3
2210,250,371,5,587.23,26.4
2211,1149,419,3,1188.21,38.4
2212,1156,404,2,1236.09,48.5
2213,524,424,5,2087.61,19.9
2214,306,191,2,2182.23,9.5
2215,338,114,1,1319.72,9.3
2216,765,352,4,1070.6,43.6
2217,866,515,4,51.09,56.9
2218,571,276,5,1836.49,34.5
2219,1178,366,2,1592.27,4.9
2220,979,338,3,1501.25,9.5
2221,1031,469,4,2413.59,5.2
2222,132,396,3,1711.34,59.0
2223,321,121,3,1975.82,37.1
2224,870,417,2,892.2,19.1
2225,734,115,4,1530.39,26.4
2226,875,212,-1,880.65,30.3
2227,377,197,1,2093.62,5.2
2228,671,177,6,2305.3,8.7
2229,1074,221,5,766.75,39.8
2230,343,261,4,1092.56,41.6
2231,170,282,5,25.23,12.2
2232,615,342,1,2176.82,26.3
2233,496,498,5,265.3,20.8
2234,535,158,1,2231.78,2.5
2235,896,413,3,1584.32,8.3
2236,279,405,3,2313.32,51.2
2237,613,157,1,1777.94,49.3
2238,715,158,6,2008.53,21.9
2239,88,366,1,2424.78,43.4
2240,446,465,1,853.76,19.2
2241,285,427,2,653.25,56.5
2242,760,296,6,1872.23,0.2
2243,1150,352,1,210.05,46.9
2244,1153,67,1,1142.93,22.5
2245,141,307,6,244.46,18.4
2246,339,283,6,1551.68,10.7
2247,501,488,6,683.92,26.7
2248,718,38,3,1206.11,21.7
2249,621,216,3,1598.42,18.4
2250,885,345,6,2150.26,48.0
2251,358,273,-3,1920.37,51.5
2252,111,116,6,867.71,21.6
2253,950,113,1,312.06,20.0
2254,517,270,2,604.78,4.3
2255,538,361,4,2356.75,28.1
2256,1025,351,3,679.56,58.0
2257,1000,384,4,1171.64,37.2
2258,644,382,2,877.05,1.1
2259,1193,309,3,2083.0,21.7
2260,1028,160,4,1969.6,54.6
2261,538,421,1,423.27,12.8
2262,619,258,-1,1004.12,35.6
2263,911,505,1,1675.26,29.3
2264,503,328,1,1431.9,59.7
2265,1062,382,4,1786.14,24.1
2266,252,398,2,256.43,4.7
2267,713,41,1,1896.16,26.3
2268,73,277,4,1438.69,29.3
2269,886,321,2,787.97,5.9
2270,320,243,3,1663.13,46.2
2271,1199,362,4,2495.54,47.4
2272,997,365,3,1759.56,35.7
2273,94,220,4,678.88,5.1
2274,438,199,3,1532.17,4.5
2275,389,318,4,416.6,38.1
2276,465,322,6,1202.06,46.3
2277,1163,275,1,1302.8,1.3
2278,23,234,4,2012.46,46.5
2279,895,400,5,2061.78,30.8
2280,702,483,6,2025.4,56.8
2281,140,400,5,1075.76,35.0
2282,182,201,6,1992.93,10.0
2283,541,163,2,2013.73,5.0
2284,222,151,6,2108.04,48.6
2285,627,271,3,1574.8,16.4
2286,763,325,2,704.01,55.5
2287,225,351,6,217.89,22.9
2288,922,148,1,149.56,33.2
2289,1106,440,5,1284.91,46.8
2290,1100,83,3,654.13,40.2
2291,340,250,1,499.82,19.4
2292,123,174,1,1356.55,54.7
2293,24,405,5,2300.73,28.1
2294,989,495,-2,1091.55,58.3
2295,486,383,4,11.45,25.3
2296,989,190,1,2396.36,29.9
2297,86,405,5,1404.48,39.4
2298,211,232,5,2215.69,40.3
2299,793,411,6,645.47,25.8
2300,612,38,5,810.64,54.4
2301,473,257,1,1991.23,34.1
2302,1157,235,4,749.43,20.2
2303,235,55,5,312.84,4.1
2304,766,146,1,1451.05,27.9
2305,23,341,2,2306.07,4.0
2306,510,350,4,2381.74,24.1
2307,8,26,1,1378.26,30.6
2308,752,238,-3,501.47,59.6
2309,1117,197,5,1707.7,37.3
2311,693,354,4,309.68,52.6
2312,167,251,1,477.55,34.3
2313,753,494,6,1417.82,0.7
2314,452,505,5,2322.72,4.9
2315,996,421,2,1253.29,54.5
2316,1174,392,2,17.01,5.6
2317,804,329,2,526.04,26.9
2318,1145,414,5,1146.48,51.9
2319,893,230,1,778.86,56.5
2320,932,82,6,1599.44,28.3
2321,485,431,2,1872.3,43.4
2322,925,271,4,2486.39,20.4
2323,1,45,3,1468.69,42.1
2324,899,95,2,2477.11,23.2
2325,699,466,2,1487.91,50.9
2326,738,489,6,1036.82,7.0
2327,221,315,5,2203.38,21.7
2328,720,467,4,383.49,23.2
2329,1181,26,5,1896.74,34.8
2330,1040,358,6,1855.4,0.7
2331,889,187,5,2305.81,57.2
2332,836,420,5,1955.56,28.6
2333,907,384,4,1173.63,45.4
2334,421,229,4,1245.02,35.4
2335,910,449,1,1899.43,59.3
2336,253,192,5,1653.42,1.9
2337,1106,295,6,508.28,13.9
2338,496,236,2,634.32,22.7
2339,822,387,1,1417.17,58.5
2340,465,353,1,1637.64,11.4
2341,897,144,4,1498.97,5.4
2342,1036,50,4,87.35,23.0
2343,543,491,5,1950.78,20.4
2344,219,11,5,643.53,21.7
2345,637,332,5,622.72,26.6
2346,620,31,3,1201.78,51.6
2347,869,407,6,73.4,10.8
2348,469,256,2,2219.85,55.0
2349,71,334,1,1402.66,57.9
2350,428,484,5,1416.82,46.6
2351,327,79,5,632.74,9.5
2352,635,116,4,1187.35,40.0
2353,804,241,1,490.77,11.0
2354,1141,81,-2,1755.45,10.7
2355,999,22,6,372.11,9.6
2356,8,376,4,2368.05,4.0
2357,565,70,5,143.61,53.3
2358,832,19,4,1950.9,21.3
2359,831,283,5,431.17,3.0
2360,816,350,5,734.42,32.6
2361,387,520,5,2381.11,8.5
2362,488,11,2,1068.48,47.7
2363,532,138,5,1006.33,4.5
2364,1089,472,6,22.38,21.9
2365,219,495,4,1674.93,1.7
2366,265,123,5,2121.72,9.3
2367,723,461,2,2105.23,49.9
2368,1179,349,2,1266.27,35.6
2369,212,331,6,2027.33,4.6
2370,433,290,6,1505.85,58.4
2371,956,114,4,2487.32,57.8
2372,376,422,4,400.34,7.8
2373,164,72,5,448.65,39.2
2374,963,445,2,1772.16,27.7
2375,352,314,3,497.89,53.0
2376,624,169,4,1510.99,52.0
2377,742,315,3,560.89,31.1
2378,89,49,5,1908.43,13.6
2379,1094,301,6,1179.9,51.8
2380,104,294,6,28.66,3.9
2381,726,295,4,2198.06,24.3
2382,284,34,3,555.96,46.9
2383,473,275,1,2307.77,37.8
2384,121,478,6,608.11,56.7
2385,233,406,2,780.29,4.0
2386,1007,14,3,2197.61,38.0
2387,1069,223,5,2447.33,36.6
2388,559,249,3,2085.99,57.8
2389,662,493,6,1969.85,47.8
2390,169,21,2,1975.16,10.0
2391,335,242,4,1009.7,0.6
2392,416,57,-1,1083.65,50.5
2393,833,150,6,1131.77,29.3
2394,666,291,6,444.21,14.9
2395,821,63,5,1838.09,26.6
2396,745,231,3,1556.82,18.3
2397,474,284,4,802.06,12.7
2398,376,481,6,1397.05,13.3
2399,936,227,5,619.45,56.1
2400,477,214,2,130.93,59.1
2401,867,488,2,2333.84,1.3
2402,1168,470,2,397.42,14.5
2403,711,129,1,625.1,7.9
2404,197,375,4,2368.29,19.5
2405,1022,274,5,1586.95,41.9
2406,560,307,6,2366.03,23.6
2407,146,382,5,2140.35,7.9
2408,477,78,1,1468.02,50.7
2409,708,229,3,1824.42,18.6
2410,521,482,1,279.64,41.5
2411,644,402,1,1083.45,13.8
2412,1055,420,2,618.85,50.4
2413,882,77,4,1680.02,52.4
2414,747,324,6,332.9,52.4
2415,2,297,1,388.84,18.9
2416,1152,431,5,1491.14,27.6
2417,159,433,6,64.83,56.0
2418,87,46,5,201.22,17.1
2419,856,153,1,1216.55,30.8
2420,1026,40,5,706.21,58.4
2421,801,117,4,1022.04,30.5
2422,1098,362,1,2331.83,55.9
2423,94,391,6,838.51,24.0
2424,1141,181,2,1312.39,0.7
2425,320,115,2,1684.71,56.6
2426,595,216,6,882.5,17.0
2427,955,30,6,2398.77,13.3
2428,820,381,5,262.58,15.3
2429,582,82,2,654.23,28.8
2430,1156,428,4,1126.35,4.1
2431,1150,87,4,1065.34,21.3
2432,94,412,5,522.03,18.2
2433,184,215,6,1473.49,8.8
2434,67,355,5,1074.16,45.5
2435,439,494,4,1987.53,1.1
2436,410,493,4,275.12,47.0
2437,852,158,3,36.48,6.2
2438,538,298,2,845.85,1.4
