order_id,customer_id,order_date,status,region_code
979,390,2024-01-03 13:43:41,SHIPPED,WEST
980,387,10-04-2023 23:53:02,DELIVERED,NORTH
981,20,2023-04-24 05:13:35,DELIVERED,CENTRAL
982,324,2023-09-28 09:41:49,CANCELLED,WEST
983,69,2025-06-10 08:03:22,SHIPPED,EAST
984,252,2024-03-20 10:11:00,SHIPPED,WEST
985,417,26-10-2023 17:18:27,PLACED,NORTH
986,,2023-08-07 08:33:11,DELIVERED,WEST
987,291,2023-04-22 19:03:14,RETURNED,WEST
988,98,2025-06-05 00:56:14,RETURNED,EAST
989,183,2025-05-17 21:44:43,PLACED,WEST
990,219,2023-04-21 02:08:10,SHIPPED,CENTRAL
991,153,2025-02-13 17:20:24,RETURNED,CENTRAL
992,,2024-03-26 08:07:26,DELIVERED,WEST
993,361,2023-09-03 05:33:35,PLACED,CENTRAL
994,295,2025-03-15 07:28:57,RETURNED,EAST
995,205,2025-04-28 02:10:43,PLACED,CENTRAL
996,242,2024-02-13 15:19:45,PLACED,EAST
997,216,2024-06-03 16:36:05,PLACED,SOUTH
998,105,2024-05-27 00:43:13,PLACED,SOUTH
999,253,2025-05-25 22:04:57,PLACED,EAST
1000,37,2023-05-06 04:44:34,CANCELLED,SOUTH
1001,139,11-06-2023 15:41:00,RETURNED,SOUTH
1002,333,2025-01-11 21:56:32,SHIPPED,NORTH
1003,477,2023-11-01 17:54:26,CANCELLED,NORTH
1004,283,2024-08-24 09:03:29,SHIPPED,WEST
1005,360,2023-08-03 00:27:14,PLACED,CENTRAL
1006,463,2023-10-28 19:37:56,PLACED,SOUTH
1007,119,2023-01-16 14:40:41,RETURNED,CENTRAL
1008,24,2023-01-24 03:27:30,SHIPPED,NORTH
1009,40,2024-11-12 06:32:54,PLACED,EAST
1010,180,2024-01-15 10:05:20,SHIPPED,CENTRAL
1011,204,2023-07-10 02:31:16,PLACED,EAST
1012,481,2025-02-07 20:17:59,DELIVERED,SOUTH
1013,228,2024-07-24 00:16:38,DELIVERED,SOUTH
1014,270,2024-05-10 07:55:23,RETURNED,NORTH
1015,28,2024-09-30 04:59:46,RETURNED,WEST
1016,144,2023-08-02 00:37:56,RETURNED,SOUTH
1017,157,2023-11-24 10:03:41,SHIPPED,NORTH
1018,121,2024-12-05 21:30:36,PLACED,WEST
1019,,2024-03-07 19:22:23,DELIVERED,NORTH
1020,31,2024-08-19 10:10:52,CANCELLED,WEST
1021,,2023-11-16 14:10:29,CANCELLED,CENTRAL
1022,27,2023-02-18 15:10:33,DELIVERED,NORTH
1023,466,2024-06-06 07:07:35,DELIVERED,CENTRAL
1024,111,2024-06-13 15:19:40,RETURNED,WEST
1025,444,2023-03-30 17:32:07,RETURNED,WEST
1026,488,2024-03-22 11:44:14,RETURNED,WEST
1027,218,2025-06-01 19:52:24,DELIVERED,SOUTH
1028,492,2024-01-06 01:44:34,PLACED,EAST
1029,410,02-03-2024 06:06:21,SHIPPED,CENTRAL
1030,152,04-09-2024 23:47:57,DELIVERED,EAST
1031,138,2023-01-20 04:02:08,RETURNED,EAST
1032,429,2023-10-05 17:33:55,PLACED,WEST
1033,5,2024-07-11 06:11:13,RETURNED,SOUTH
1034,210,2023-05-04 13:43:23,RETURNED,CENTRAL
1035,161,2024-11-15 04:46:31,DELIVERED,EAST
1036,445,2023-12-20 06:47:30,SHIPPED,CENTRAL
1037,,2023-06-27 18:52:37,SHIPPED,CENTRAL
1038,441,07-05-2024 23:05:07,SHIPPED,NORTH
1039,488,2024-02-07 10:15:39,PLACED,EAST
1040,277,2023-12-31 14:07:59,PLACED,CENTRAL
1041,228,2023-05-01 07:33:13,DELIVERED,CENTRAL
1042,191,08-10-2024 04:28:24,CANCELLED,EAST
1043,,2024-07-13 16:28:15,CANCELLED,EAST
1044,241,2024-04-01 19:27:52,SHIPPED,EAST
1045,23,2023-08-22 02:45:48,PLACED,NORTH
1046,312,2024-05-01 09:25:44,RETURNED,CENTRAL
1047,365,2023-11-30 18:53:11,RETURNED,NORTH
1048,337,2024-08-15 00:03:08,PLACED,NORTH
1049,491,2023-12-15 20:59:12,RETURNED,CENTRAL
1050,376,2023-07-08 08:14:35,RETURNED,NORTH
1051,311,2025-03-25 16:50:28,DELIVERED,EAST
1052,100,2024-03-31 06:15:59,DELIVERED,SOUTH
1053,410,2024-07-16 07:01:54,DELIVERED,NORTH
1054,355,2024-09-28 19:08:31,DELIVERED,CENTRAL
1055,259,2024-07-16 19:24:39,RETURNED,SOUTH
1056,230,2023-12-23 22:11:48,SHIPPED,CENTRAL
1057,126,2024-09-25 05:04:46,SHIPPED,CENTRAL
1058,134,2024-06-14 14:43:11,PLACED,WEST
1059,216,2023-08-19 12:41:59,SHIPPED,SOUTH
1060,449,2023-09-17 01:40:17,DELIVERED,CENTRAL
1061,365,2023-06-06 21:22:49,PLACED,WEST
1062,13,2023-04-24 10:11:08,RETURNED,WEST
1063,463,2023-07-17 23:47:30,RETURNED,SOUTH
1064,365,2024-06-07 05:07:23,DELIVERED,CENTRAL
1065,312,12-03-2023 06:35:01,DELIVERED,WEST
1066,467,2024-11-29 16:02:01,CANCELLED,EAST
1067,388,2023-07-29 02:27:29,RETURNED,CENTRAL
1068,43,2023-01-13 02:11:56,DELIVERED,WEST
1069,195,2023-10-02 12:41:00,RETURNED,EAST
1070,484,2023-12-27 19:24:45,DELIVERED,NORTH
1071,289,2025-03-26 20:38:17,CANCELLED,EAST
1072,166,2023-10-05 03:49:24,PLACED,SOUTH
1073,221,2025-06-12 10:41:31,DELIVERED,NORTH
1074,178,2023-07-04 03:54:16,CANCELLED,WEST
1075,115,2024-03-24 03:16:11,DELIVERED,CENTRAL
1076,386,2023-12-26 21:27:16,SHIPPED,NORTH
1077,106,2025-03-01 05:38:32,PLACED,CENTRAL
1078,,2025-04-18 14:18:42,SHIPPED,NORTH
1079,251,2023-02-10 01:02:51,DELIVERED,CENTRAL
1080,219,2025-03-20 04:19:55,CANCELLED,EAST
1081,471,2023-07-06 07:42:33,CANCELLED,WEST
1082,135,2023-08-01 12:56:45,PLACED,EAST
1083,412,2023-12-12 13:13:49,DELIVERED,SOUTH
1084,260,2024-12-05 10:21:55,RETURNED,NORTH
1085,362,2023-03-01 14:02:48,RETURNED,EAST
1086,98,2023-02-25 08:36:47,PLACED,SOUTH
1087,71,2023-12-09 02:00:25,DELIVERED,WEST
1088,78,2023-10-18 15:46:28,DELIVERED,SOUTH
1089,102,2023-05-18 19:24:43,SHIPPED,NORTH
1090,223,2025-05-16 09:56:54,SHIPPED,NORTH
1091,215,2024-08-13 18:14:50,SHIPPED,EAST
1092,248,2023-10-07 17:17:05,SHIPPED,EAST
1093,343,2024-09-01 06:39:02,RETURNED,WEST
1094,152,2023-06-24 13:21:39,DELIVERED,WEST
1095,497,2024-01-20 07:36:03,PLACED,SOUTH
1096,238,2023-06-26 08:56:23,CANCELLED,SOUTH
1097,397,2025-01-29 21:44:33,SHIPPED,NORTH
1098,149,2023-12-01 03:44:21,CANCELLED,NORTH
1099,288,2024-02-11 09:21:02,CANCELLED,WEST
1100,415,2024-09-11 07:50:58,PLACED,EAST
1101,249,2024-06-11 22:12:41,PLACED,EAST
1102,230,2025-06-08 08:33:33,RETURNED,SOUTH
1103,400,2024-05-27 03:31:01,RETURNED,NORTH
1104,487,12-08-2024 01:09:29,DELIVERED,EAST
1105,393,2023-04-09 14:08:18,RETURNED,SOUTH
1106,186,2023-09-01 21:07:11,CANCELLED,SOUTH
1107,149,2024-08-03 19:15:17,SHIPPED,CENTRAL
1108,376,22-01-2023 04:34:09,PLACED,CENTRAL
1109,53,23-01-2025 06:22:49,DELIVERED,EAST
1110,13,20-01-2024 04:20:17,PLACED,WEST
1111,336,2024-02-24 10:16:46,PLACED,NORTH
1112,259,07-10-2024 06:29:23,RETURNED,CENTRAL
1113,471,2024-08-30 14:09:21,RETURNED,EAST
1114,402,2025-03-06 22:00:08,DELIVERED,EAST
1115,235,2024-02-15 12:41:52,RETURNED,WEST
1116,193,2023-05-25 13:37:03,CANCELLED,CENTRAL
1117,143,2025-04-08 07:16:56,CANCELLED,NORTH
1118,255,2024-08-02 00:40:02,PLACED,WEST
1119,115,2023-02-08 16:02:10,SHIPPED,WEST
1120,190,2023-06-19 05:53:33,DELIVERED,SOUTH
1121,415,10-05-2023 22:07:18,SHIPPED,SOUTH
1122,443,24-01-2024 07:31:19,CANCELLED,CENTRAL
1123,430,2025-05-30 05:50:26,PLACED,WEST
1124,130,2024-06-08 20:38:59,PLACED,EAST
1125,353,2024-09-23 12:41:47,DELIVERED,SOUTH
1126,387,2025-01-29 05:03:32,DELIVERED,SOUTH
1127,165,2025-01-20 07:24:30,PLACED,NORTH
1128,218,2024-08-06 14:35:28,PLACED,SOUTH
1129,267,2023-09-16 04:16:20,PLACED,NORTH
1130,454,2023-09-23 04:58:50,RETURNED,WEST
1131,72,2025-04-29 20:48:32,PLACED,EAST
1132,61,2024-04-02 01:27:10,DELIVERED,CENTRAL
1133,166,2024-07-31 07:26:17,SHIPPED,SOUTH
1134,149,2023-11-14 14:53:23,DELIVERED,CENTRAL
1135,310,2024-12-20 01:25:24,DELIVERED,SOUTH
1136,85,06-01-2025 03:10:11,CANCELLED,SOUTH
1137,77,2023-01-09 16:52:25,SHIPPED,SOUTH
1138,356,2024-12-13 09:36:28,PLACED,CENTRAL
1139,240,2023-04-14 17:26:26,RETURNED,SOUTH
1140,177,2023-10-27 06:09:52,CANCELLED,CENTRAL
1141,374,2024-09-18 10:56:02,RETURNED,CENTRAL
1142,329,2023-05-01 08:31:09,PLACED,SOUTH
1143,144,2025-05-25 14:45:33,RETURNED,CENTRAL
1144,331,2024-05-27 21:15:50,RETURNED,CENTRAL
1145,142,2025-01-05 09:53:10,PLACED,SOUTH
1146,111,2023-08-16 13:36:17,CANCELLED,NORTH
1147,166,2023-03-23 01:45:14,CANCELLED,WEST
1148,341,2024-04-15 00:11:30,PLACED,SOUTH
1149,287,2024-08-21 21:35:41,DELIVERED,EAST
1150,430,04-04-2025 09:23:23,RETURNED,SOUTH
1151,490,2024-03-07 10:46:37,CANCELLED,CENTRAL
1152,227,2024-01-25 04:46:20,RETURNED,WEST
1153,334,2023-02-09 07:05:11,CANCELLED,EAST
1154,373,2025-05-19 14:38:01,SHIPPED,WEST
1155,192,2023-01-17 13:53:48,DELIVERED,CENTRAL
1156,,2024-04-27 04:12:14,DELIVERED,EAST
1157,258,29-02-2024 03:12:55,DELIVERED,WEST
1158,,2024-01-29 01:56:19,PLACED,CENTRAL
1159,,2025-01-01 09:02:32,CANCELLED,WEST
1160,89,2025-04-27 12:58:12,PLACED,EAST
1161,15,2023-08-26 23:24:08,SHIPPED,SOUTH
1162,43,05-07-2023 12:33:09,PLACED,EAST
1163,50,2024-03-07 01:08:08,SHIPPED,CENTRAL
1164,,2024-05-06 15:14:24,SHIPPED,CENTRAL
1165,370,13-03-2025 02:34:02,CANCELLED,WEST
1166,429,06-04-2023 12:16:03,RETURNED,SOUTH
1167,374,2023-09-26 02:26:37,DELIVERED,CENTRAL
1168,102,2024-09-27 18:00:08,PLACED,EAST
1169,141,2023-07-02 20:43:02,RETURNED,NORTH
1170,290,2023-05-17 22:54:57,PLACED,SOUTH
1171,374,2024-05-08 05:18:21,PLACED,SOUTH
1172,,2024-08-04 19:28:26,SHIPPED,EAST
1173,429,2023-10-24 20:12:16,SHIPPED,EAST
1174,28,2024-03-21 22:59:23,SHIPPED,CENTRAL
1175,162,2023-10-20 10:17:35,SHIPPED,SOUTH
1176,152,2024-11-13 21:24:48,CANCELLED,EAST
1177,297,2025-03-23 12:26:47,SHIPPED,NORTH
1178,487,2024-08-22 03:13:06,RETURNED,SOUTH
1179,360,2024-03-24 11:06:22,RETURNED,CENTRAL
1180,425,22-02-2024 19:11:13,SHIPPED,EAST
1181,112,2023-02-18 20:28:05,RETURNED,SOUTH
1182,244,2024-05-16 17:58:32,CANCELLED,CENTRAL
1183,,2023-06-12 12:15:14,PLACED,SOUTH
1184,216,2024-06-07 00:02:09,PLACED,SOUTH
1185,468,2023-09-10 19:35:50,SHIPPED,NORTH
1186,225,2024-12-10 01:31:41,CANCELLED,WEST
1187,243,2024-01-28 08:40:11,RETURNED,EAST
1188,248,11-04-2024 07:16:18,SHIPPED,CENTRAL
1189,56,2024-02-23 10:30:18,CANCELLED,CENTRAL
1190,15,2023-09-16 11:16:20,RETURNED,CENTRAL
1191,102,2025-06-01 08:08:15,SHIPPED,EAST
1192,404,2023-05-21 10:18:21,SHIPPED,EAST
1193,235,16-12-2024 11:57:18,SHIPPED,SOUTH
1194,453,22-04-2024 17:25:42,SHIPPED,SOUTH
1195,224,2024-01-16 04:17:23,RETURNED,EAST
1196,3,19-06-2024 11:47:23,RETURNED,WEST
1197,358,2025-01-03 16:50:31,CANCELLED,SOUTH
1198,391,2024-08-25 01:48:10,SHIPPED,WEST
1199,396,2024-03-15 22:15:35,CANCELLED,CENTRAL
1200,202,2024-06-22 20:08:45,RETURNED,NORTH
